model_name,question_num,answer,confidence
openai/gpt-4o-mini,14,A,5
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,5
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,4
openai/gpt-4o-mini,14,A,5
openai/gpt-4o-mini,15,A,3
openai/gpt-4o-mini,15,A,5
openai/gpt-4o-mini,15,A,4
openai/gpt-4o-mini,15,A,3
openai/gpt-4o-mini,15,A,3
openai/gpt-4o-mini,15,A,3
openai/gpt-4o-mini,15,A,3
openai/gpt-4o-mini,15,A,4
openai/gpt-4o-mini,15,A,4
openai/gpt-4o-mini,15,{A},{2}
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,3
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,B,4
openai/gpt-4o-mini,16,A,3
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,3
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,4
openai/gpt-4o-mini,17,A,3
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,3
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,18,A,4
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,B,3
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,A,3
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,A,4
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,19,B,4
openai/gpt-4o-mini,20,A,3
openai/gpt-4o-mini,20,A,4
openai/gpt-4o-mini,20,A,3
openai/gpt-4o-mini,20,A,3
openai/gpt-4o-mini,20,A,4
openai/gpt-4o-mini,20,B,4
openai/gpt-4o-mini,20,A,3
openai/gpt-4o-mini,20,A,3
openai/gpt-4o-mini,20,A,4
openai/gpt-4o-mini,20,B,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,A,4
openai/gpt-4o-mini,21,A,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,A,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,21,B,4
openai/gpt-4o-mini,22,A,4
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,3
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,4
openai/gpt-4o-mini,22,B,3
openai/gpt-4o-mini,22,B,3
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,A,3
openai/gpt-4o-mini,23,A,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,23,A,4
openai/gpt-4o-mini,23,B,4
openai/gpt-4o-mini,24,A,4
openai/gpt-4o-mini,24,B,4
openai/gpt-4o-mini,24,A,3
openai/gpt-4o-mini,24,A,4
openai/gpt-4o-mini,24,B,4
openai/gpt-4o-mini,24,B,4
openai/gpt-4o-mini,24,A,4
openai/gpt-4o-mini,24,B,5
openai/gpt-4o-mini,24,A,4
openai/gpt-4o-mini,24,A,3
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,3
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,25,B,4
openai/gpt-4o-mini,26,A,4
openai/gpt-4o-mini,26,A,4
openai/gpt-4o-mini,26,A,5
openai/gpt-4o-mini,26,A,5
openai/gpt-4o-mini,26,A,4
openai/gpt-4o-mini,26,A,5
openai/gpt-4o-mini,26,A,4
openai/gpt-4o-mini,26,A,4
openai/gpt-4o-mini,26,A,5
openai/gpt-4o-mini,26,B,4
openai/gpt-4o-mini,27,A,4
openai/gpt-4o-mini,27,B,4
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,4
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,27,A,5
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,B,4
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,B,4
openai/gpt-4o-mini,28,A,4
openai/gpt-4o-mini,28,A,5
openai/gpt-4o-mini,28,B,3
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,B,5
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,A,3
openai/gpt-4o-mini,29,B,4
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,29,A,4
openai/gpt-4o-mini,30,B,3
openai/gpt-4o-mini,30,B,3
openai/gpt-4o-mini,30,B,4
openai/gpt-4o-mini,30,B,3
openai/gpt-4o-mini,30,B,3
openai/gpt-4o-mini,30,B,4
openai/gpt-4o-mini,30,A,3
openai/gpt-4o-mini,30,B,4
openai/gpt-4o-mini,30,B,3
openai/gpt-4o-mini,30,B,4
openai/gpt-4o-mini,31,A,4
openai/gpt-4o-mini,31,A,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,31,B,4
openai/gpt-4o-mini,32,B,3
openai/gpt-4o-mini,32,{A},{4}
openai/gpt-4o-mini,32,A,5
openai/gpt-4o-mini,32,A,4
openai/gpt-4o-mini,32,B,3
openai/gpt-4o-mini,32,A,4
openai/gpt-4o-mini,32,B,3
openai/gpt-4o-mini,32,B,4
openai/gpt-4o-mini,32,B,4
openai/gpt-4o-mini,32,A,4
openai/gpt-4o-mini,33,A,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,A,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,33,B,4
openai/gpt-4o-mini,34,A,4
openai/gpt-4o-mini,34,B,4
openai/gpt-4o-mini,34,B,4
openai/gpt-4o-mini,34,A,4
openai/gpt-4o-mini,34,A,4
openai/gpt-4o-mini,34,B,4
openai/gpt-4o-mini,34,B,4
openai/gpt-4o-mini,34,A,4
openai/gpt-4o-mini,34,B,4
openai/gpt-4o-mini,34,A,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,A,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,A,4
openai/gpt-4o-mini,35,A,2
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,35,B,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,B,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,B,4
openai/gpt-4o-mini,36,A,4
openai/gpt-4o-mini,36,A,3
openai/gpt-4o-mini,37,A,3
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,B,4
openai/gpt-4o-mini,37,A,2
openai/gpt-4o-mini,37,A,4
openai/gpt-4o-mini,37,A,5
openai/gpt-4o-mini,38,A,4
openai/gpt-4o-mini,38,A,4
openai/gpt-4o-mini,38,B,4
openai/gpt-4o-mini,38,A,4
openai/gpt-4o-mini,38,A,3
openai/gpt-4o-mini,38,A,5
openai/gpt-4o-mini,38,A,4
openai/gpt-4o-mini,38,B,4
openai/gpt-4o-mini,38,B,4
openai/gpt-4o-mini,38,A,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,B,5
openai/gpt-4o-mini,39,B,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,B,5
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,39,A,4
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,40,B,5
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,40,B,5
openai/gpt-4o-mini,40,B,5
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,40,B,5
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,40,A,4
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,5
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,5
openai/gpt-4o-mini,41,B,4
openai/gpt-4o-mini,41,B,5
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,42,A,2
openai/gpt-4o-mini,42,N,5
openai/gpt-4o-mini,42,B,3
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,42,B,3
openai/gpt-4o-mini,42,B,4
openai/gpt-4o-mini,43,A,5
openai/gpt-4o-mini,43,A,5
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,43,B,4
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,43,A,5
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,43,A,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,A,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,44,A,4
openai/gpt-4o-mini,44,B,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,B,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,A,4
openai/gpt-4o-mini,45,B,4
openai/gpt-4o-mini,45,B,4
openai/gpt-4o-mini,45,A,3
openai/gpt-4o-mini,46,B,4
openai/gpt-4o-mini,46,A,3
openai/gpt-4o-mini,46,A,4
openai/gpt-4o-mini,46,A,4
openai/gpt-4o-mini,46,A,4
openai/gpt-4o-mini,46,A,4
openai/gpt-4o-mini,46,A,4
openai/gpt-4o-mini,46,B,5
openai/gpt-4o-mini,46,A,3
openai/gpt-4o-mini,46,B,3
openai/gpt-4o-mini,47,B,4
openai/gpt-4o-mini,47,A,2
openai/gpt-4o-mini,47,B,4
openai/gpt-4o-mini,47,B,5
openai/gpt-4o-mini,47,A,3
openai/gpt-4o-mini,47,B,4
openai/gpt-4o-mini,47,B,5
openai/gpt-4o-mini,47,B,4
openai/gpt-4o-mini,47,B,5
openai/gpt-4o-mini,47,A,4
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,A,3
openai/gpt-4o-mini,48,A,3
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,A,4
openai/gpt-4o-mini,48,B,2
openai/gpt-4o-mini,48,A,2
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,49,B,4
openai/gpt-4o-mini,49,B,5
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,B,5
openai/gpt-4o-mini,50,B,5
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,50,A,4
openai/gpt-4o-mini,50,B,4
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,51,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,4
openai/gpt-4o-mini,52,B,4
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,52,B,5
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,B,2
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,B,4
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,A,3
openai/gpt-4o-mini,53,A,4
openai/gpt-4o-mini,53,A,2
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,4
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,5
openai/gpt-4o-mini,54,B,4
openai/gpt-4o-mini,55,B,5
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,5
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,5
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,55,B,4
openai/gpt-4o-mini,56,B,4
openai/gpt-4o-mini,56,B,4
openai/gpt-4o-mini,56,B,5
openai/gpt-4o-mini,56,B,5
openai/gpt-4o-mini,56,B,5
openai/gpt-4o-mini,56,B,5
openai/gpt-4o-mini,56,B,4
openai/gpt-4o-mini,56,B,4
openai/gpt-4o-mini,56,B,4
openai/gpt-4o-mini,56,B,3
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,57,{B},{4}
openai/gpt-4o-mini,57,A,4
openai/gpt-4o-mini,57,B,5
openai/gpt-4o-mini,57,B,5
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,57,B,4
openai/gpt-4o-mini,58,A,4
openai/gpt-4o-mini,58,B,4
openai/gpt-4o-mini,58,A,4
openai/gpt-4o-mini,58,B,4
openai/gpt-4o-mini,58,A,4
openai/gpt-4o-mini,58,B,4
openai/gpt-4o-mini,58,A,3
openai/gpt-4o-mini,58,A,3
openai/gpt-4o-mini,58,B,4
openai/gpt-4o-mini,58,B,5
openai/gpt-4o-mini,59,B,2
openai/gpt-4o-mini,59,A,3
openai/gpt-4o-mini,59,A,4
openai/gpt-4o-mini,59,B,2
openai/gpt-4o-mini,59,A,4
openai/gpt-4o-mini,59,B,4
openai/gpt-4o-mini,59,A,3
openai/gpt-4o-mini,59,A,4
openai/gpt-4o-mini,59,A,4
openai/gpt-4o-mini,59,A,3
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,60,A,4
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,61,A,4
openai/gpt-4o-mini,61,A,3
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,61,A,4
openai/gpt-4o-mini,61,B,2
openai/gpt-4o-mini,61,B,4
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,4
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,62,B,4
openai/gpt-4o-mini,62,B,5
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,5
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,A,3
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,63,B,4
openai/gpt-4o-mini,64,B,3
openai/gpt-4o-mini,64,B,4
openai/gpt-4o-mini,64,B,2
openai/gpt-4o-mini,64,B,5
openai/gpt-4o-mini,64,B,4
openai/gpt-4o-mini,64,B,5
openai/gpt-4o-mini,64,B,5
openai/gpt-4o-mini,64,B,4
openai/gpt-4o-mini,64,B,4
openai/gpt-4o-mini,64,B,4
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,65,B,5
openai/gpt-4o-mini,66,A,4
openai/gpt-4o-mini,66,A,3
openai/gpt-4o-mini,66,B,5
openai/gpt-4o-mini,66,A,3
openai/gpt-4o-mini,66,A,3
openai/gpt-4o-mini,66,A,4
openai/gpt-4o-mini,66,A,3
openai/gpt-4o-mini,66,A,4
openai/gpt-4o-mini,66,A,4
openai/gpt-4o-mini,66,A,4
openai/gpt-4o-mini,67,A,5
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,4
openai/gpt-4o-mini,67,A,5
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,68,B,5
openai/gpt-4o-mini,68,A,3
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,68,A,2
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,68,B,5
openai/gpt-4o-mini,68,B,4
openai/gpt-4o-mini,69,B,4
openai/gpt-4o-mini,69,A,4
openai/gpt-4o-mini,69,A,4
openai/gpt-4o-mini,69,A,4
openai/gpt-4o-mini,69,A,4
openai/gpt-4o-mini,69,B,4
openai/gpt-4o-mini,69,B,4
openai/gpt-4o-mini,69,B,4
openai/gpt-4o-mini,69,A,3
openai/gpt-4o-mini,69,A,3
openai/gpt-4o-mini,70,A,5
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,5
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,70,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,71,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,72,A,4
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,4
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,73,B,5
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,74,B,4
openai/gpt-4o-mini,74,B,5
